id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13098193,Appartement T3 - 2 chambres - maxi 6 personnes,32810937,Laurent,,6e Arrondissement,45.76551,4.86058,Entire home/apt,,365,8,2017-01-01,0.08,1,0,0,
13104862,Bel appartement ensoleillé exposé sud-est,15973687,Victor,,7e Arrondissement,45.73524,4.83373,Entire home/apt,,365,25,2018-01-19,0.26,1,0,0,
13107993,Charming Romantic Loft,31059393,Romain,,4e Arrondissement,45.77733,4.83403,Entire home/apt,69,2,278,2024-03-22,3.02,1,196,36,6938413049263
13109589,The Zen Rest,72877478,Annick,,9e Arrondissement,45.77331,4.80392,Private room,,1,5,2017-08-13,0.05,1,0,0,
13110045,Chaleureux appartement tout près de l'hypercentre,11327982,Manel,,3e Arrondissement,45.75539,4.84412,Entire home/apt,,365,6,2017-12-17,0.08,1,0,0,
13110401,Appartement de charme romantique Vieux-Lyon,45287245,Mélanie & Olivier,,5e Arrondissement,45.75953,4.82283,Entire home/apt,144,1,40,2024-02-12,0.42,1,157,6,0693851501765
13111290,Confortable room in a quiet appartment,65767216,Pierre,,7e Arrondissement,45.75237,4.84033,Private room,,1,118,2019-12-22,1.33,1,0,0,
13111701,Chambre conviviale et lumineuse chez l'habitant,14042875,Vincent,,7e Arrondissement,45.74577,4.85776,Private room,,1,5,2016-12-11,0.05,1,0,0,
13112808,Une touche de verdure dans Lyon,72912414,Noémie,,4e Arrondissement,45.77772,4.8119,Private room,,2,56,2019-07-05,0.59,1,0,0,
13120036,Joli appartement Lumineux Lyon 3ème IDEAL EURO,72997732,Mélanie,,3e Arrondissement,45.74482,4.87817,Private room,,1,0,,,1,0,0,
13120423,Appart - Proximité Hotel de ville & Croix Rousse,38911425,Steve,,1er Arrondissement,45.76893,4.83037,Shared room,,1,0,,,1,0,0,
13123475,"Lovely apartment in La Croix Rousse District, Lyon",73034324,Kheira,,4e Arrondissement,45.77592,4.83507,Entire home/apt,,1,495,2020-12-13,5.20,1,0,0,6938412348190
13124034,Appartement Ensoleillé et proche de Gare Part Dieu,24545620,Lenny,,3e Arrondissement,45.75514,4.86145,Entire home/apt,,365,22,2018-04-01,0.23,1,0,0,
13146068,Studio André-Marie Ampère - Hôtel de Ville,3799511,Jerome,,1er Arrondissement,45.77084,4.83751,Entire home/apt,82,1,172,2024-02-05,1.81,8,261,11,6938112440820
13147531,Room+terrasse+cuisine partagée halleT.Garnier ENS,50111246,Sylvie,,7e Arrondissement,45.73301,4.82596,Private room,53,30,24,2023-12-03,0.26,1,49,5,
13150738,Sancho Panza  salle de bain privée,8991262,Katya Et François,,7e Arrondissement,45.74627,4.83608,Private room,55,1,297,2024-03-22,3.14,1,53,37,
13151031,Plein cœur de Lyon! Très belle vue sur Fourvière,48834856,Salomé,,1er Arrondissement,45.76632,4.82989,Entire home/apt,420,2,71,2023-11-12,0.78,1,19,5,6938113062115
13159519,"Bel appartement, à 5min de la gare Part Dieu",73483456,Camille,,3e Arrondissement,45.75713,4.86388,Entire home/apt,,365,1,2016-07-09,0.01,1,0,0,
13159586,Chambre en plein coeur de Lyon !,73484017,Nicolas,,1er Arrondissement,45.76647,4.83718,Private room,,2,6,2016-08-14,0.06,1,0,0,
13160741,Wonderful view from Lyon to the Mt Blanc,73494591,Bastien,,1er Arrondissement,45.772671,4.83621,Entire home/apt,95,12,14,2022-06-30,0.15,1,24,0,6938112851485
13180873,Appartement confortable Lyon 7ème à 5 min du métro,38232372,Charles,,7e Arrondissement,45.73578,4.83259,Entire home/apt,,365,1,2016-12-31,0.01,1,0,0,
13182043,La Cordonnerie des Macchabbées,26836688,Christelle,,5e Arrondissement,45.7548,4.81585,Entire home/apt,,365,0,,,1,0,0,
13186388,Grande chambre charmante  au coeur de Lyon,23456061,Alexis,,1er Arrondissement,45.76966,4.83054,Private room,,1,4,2016-06-24,0.04,1,0,0,
13186539,"Chambre tranquille  centre ville .calme, cinémas.",73775967,Yan,,3e Arrondissement,45.75803,4.84255,Private room,,1,0,,,1,0,0,
13197423,Appartement spacieux en plein coeur de Lyon,73909015,Laetitia,,1er Arrondissement,45.76797,4.83591,Entire home/apt,,365,5,2016-06-14,0.05,1,0,0,
13198028,2 pièces calme et cosy 45m2 Parfait 8 décembre,73915140,Déborah,,6e Arrondissement,45.77204,4.84294,Entire home/apt,160,1,2,2023-12-10,0.02,1,363,1,6938624377619
13212348,Appartement calme avec balcon proche Part-Dieu,53042757,Laura,,3e Arrondissement,45.75657,4.85836,Entire home/apt,,365,5,2016-12-11,0.05,1,0,0,
13214876,Grand appartement au pied de la place des Terreaux,7339744,Clarisse,,1er Arrondissement,45.76722,4.83193,Entire home/apt,,365,0,,,1,0,0,
13216657,Beautiful French Apartment in Old Lyon,34192572,Stephanie,,5e Arrondissement,45.76409,4.82673,Entire home/apt,,365,5,2016-06-27,0.05,1,0,0,
13217507,Beautiful place in the old town center,39414351,Beatrice,,1er Arrondissement,45.76931,4.82783,Private room,,1,4,2016-12-10,0.04,1,0,0,
13217789,"Studio lumineux et calme 15m², Grange Blanche",74135424,Nikita,,8e Arrondissement,45.73852,4.87713,Entire home/apt,,365,0,,,1,0,0,
13230254,Nice and well located - Q103-3,14809773,Sébastien,,5e Arrondissement,45.76275,4.82921,Private room,35,5,5,2022-08-31,0.05,19,284,0,
13231680,Chambre à louer dans une coloc lors de l'euro 2016,12601999,Estelle,,7e Arrondissement,45.74826,4.85338,Private room,,2,0,,,1,0,0,
13235428,Quiet loft in the city center w/ balcony,369826491,WeHost,,1er Arrondissement,45.76607131958008,4.832830905914307,Entire home/apt,104,3,104,2023-12-10,1.10,50,34,10,6938112907113
13241592,"Bel appartement, moderne et lumineux dans l'ancien",16160015,Nadia,,7e Arrondissement,45.74344,4.85099,Entire home/apt,140,2,17,2023-12-10,0.19,3,18,6,6938712647225
13242430,Luxurious appartment 100m2  for 4 persons,74415172,Alix,,1er Arrondissement,45.76744,4.83422,Entire home/apt,,365,3,2016-07-08,0.03,1,0,0,
13242906,Appart Vieux Lyon + Traboule : Emplacement ideal,20861981,Cyrille,,5e Arrondissement,45.76318,4.82774,Entire home/apt,,365,0,,,1,0,0,
13245238,Grande chambre lumineuse à Jean Macé,74449036,Hassen,,7e Arrondissement,45.74302,4.84682,Private room,,1,2,2016-06-28,0.02,1,0,0,
13248939,Charmant appartement en plein coeur de Lyon,74489247,Léa,,7e Arrondissement,45.7532,4.84596,Entire home/apt,90,2,63,2024-03-05,0.67,1,3,14,6938712957427
13249269,☆GOLDEN HEAD  Netflix/Cleaning inc./No check out☆,74499383,Malibu Et Guillaume,,6e Arrondissement,45.77255,4.8485,Entire home/apt,119,1,628,2024-03-10,6.64,3,140,49,6938612538869
13252693,"Appartement 90m2, weekends, Lyon 6.",37900700,Manon,,6e Arrondissement,45.77023,4.85415,Entire home/apt,,365,0,,,1,0,0,
13253362,Joli loft/appartement proche Part-Dieu de 107m2,53732642,Marie,,3e Arrondissement,45.75389,4.8729,Entire home/apt,,365,0,,,1,0,0,
13258293,appart vieux lyon prox metro et sites touristiques,7200234,Julien,,5e Arrondissement,45.76143,4.82647,Entire home/apt,,365,8,2016-11-13,0.09,1,0,0,
13259521,studio atypique hypercentre de lyon,74629282,Francois,,2e Arrondissement,45.76288,4.83717,Private room,65,1,58,2024-01-15,0.61,2,153,11,
13260746,Flat 54m2 near subway Saxe Gambetta,74643960,Charles,,7e Arrondissement,45.750983,4.844299,Entire home/apt,,2,33,2023-10-23,0.35,1,0,14,6938713339883
13260994,Chambre face au parc de la tête d'or,74647085,Alice,,6e Arrondissement,45.77389,4.85111,Private room,,1,27,2018-12-09,0.29,1,0,0,
13263347,Bel appartement en plein centre de Lyon,18814728,Julien,,2e Arrondissement,45.75664,4.83204,Entire home/apt,,365,12,2017-12-10,0.13,1,0,0,
13267857,"Central accomodation, closed railway stations !",74739452,Thibaut & Angela,,7e Arrondissement,45.7494,4.83449,Entire home/apt,,365,1,2016-06-26,0.01,1,0,0,
13267915,"1 chambre,  dans Lyon, Maison",11231877,Gery,,8e Arrondissement,45.72401,4.87512,Private room,,1,0,,,1,0,0,
13273431,Bel appartement au coeur de Lyon,33843857,Tristan,,3e Arrondissement,45.748,4.86881,Entire home/apt,,365,8,2019-07-21,0.08,1,0,0,
13274233,Charmant studio au coeur des Brotteaux,72664804,Laury,,6e Arrondissement,45.76676,4.85521,Entire home/apt,,365,1,2016-06-18,0.01,1,0,0,
13275732,Magnifique appartement centre Lyon,74767667,Severin Et Blanche,,1er Arrondissement,45.76769,4.83163,Entire home/apt,,365,3,2016-09-25,0.03,1,0,0,
13277804,Cozy central appartement,37962750,Nelson,,2e Arrondissement,45.75318,4.83353,Entire home/apt,,365,0,,,1,0,0,
13278788,Au coeur de la Croix Rousse,74851242,Lena,,4e Arrondissement,45.78105,4.82514,Private room,,7,0,,,1,0,0,
13278848,Belle vue sur Lyon,70683615,Fabrice,,9e Arrondissement,45.76694,4.81071,Entire home/apt,67,2,111,2023-10-24,1.18,1,278,21,6938912673893
13279487,Nice T3 near the river Rhône - Lyon 3,30861824,Claire,,3e Arrondissement,45.76184,4.84403,Entire home/apt,,2,45,2021-05-24,0.49,1,0,0,6938513065369
13284804,T3 chaleureux et familial proche Jean Macé,54397433,Valérie,,7e Arrondissement,45.74758,4.83768,Entire home/apt,80,2,97,2024-03-17,1.03,1,32,15,6938712928921
13286611,STUDIO VIEUX LYON ET QUAIS DE SAONE,74952432,Nicolas,,5e Arrondissement,45.76688,4.82667,Entire home/apt,,365,1,2016-07-07,0.01,1,0,0,
13292233,Lyon 9 résidence au calme  avec Garage sous-sol,72633910,Denise,,9e Arrondissement,45.77326,4.80413,Entire home/apt,,365,14,2017-12-10,0.15,1,0,0,
13293509,Point de vue sur Lyon,47904159,Estelle,,5e Arrondissement,45.75159,4.81081,Private room,,1,4,2016-07-09,0.04,1,0,0,
13294003,Beau studio Lyon 6ème quartier chic,43753385,Elsa Et Stephane,,6e Arrondissement,45.76941,4.84635,Entire home/apt,50,365,10,2017-09-15,0.11,1,76,0,
13303632,Appartement neuf et moderne situé à Jean Macé,63641416,Agathe,,7e Arrondissement,45.74707,4.84627,Entire home/apt,,365,2,2016-07-08,0.02,1,0,0,
13308827,"Très bien situé, calme et agréable studio",4356445,Laurence,,3e Arrondissement,45.76148,4.84351,Entire home/apt,,365,5,2017-12-11,0.06,1,0,0,
13313966,La suite presqu'île,3074171,Tristan,,1er Arrondissement,45.76507,4.83332,Entire home/apt,65,2,81,2024-03-17,1.09,2,46,22,6938112369950
13325073,T2 Guillotière,75379734,Agathe,,3e Arrondissement,45.75678,4.84418,Entire home/apt,,365,0,,,1,0,0,
13327678,beautiful room in old-town - quartier bellecour,75409683,Johannes,,2e Arrondissement,45.75402,4.82666,Private room,,1,2,2016-06-26,0.02,1,0,0,
13327803,Grande chambre à louer dans un appartement rénové,44445963,Arthur,,2e Arrondissement,45.75458,4.82702,Private room,,6,0,,,1,0,0,
13328052,Appartement RDC,13003443,Inprasith,,3e Arrondissement,45.75737,4.87483,Entire home/apt,,365,0,,,3,0,0,
13328514,Bedroom Lyon City Center close to Place Bellecour,25338102,Benoit,,2e Arrondissement,45.75869,4.83104,Private room,,2,2,2016-09-10,0.02,1,0,0,
13329740,Bedroom at the heart of the old city,74775802,Blandine,,5e Arrondissement,45.7602,4.82639,Private room,,1,0,,,1,0,0,
13336682,studio lyon euro 2016,75522476,Franck,,3e Arrondissement,45.75569,4.84431,Entire home/apt,,365,0,,,1,0,0,
13340852,"Chambre Calme et Cosy, près de la Gare Part-Dieu",75564847,Camille,,3e Arrondissement,45.75831,4.87009,Private room,,1,4,2016-08-02,0.04,1,0,0,
13342907,Chambre privée + petit-déjeuner,75060034,Thomas,,6e Arrondissement,45.77131,4.84828,Private room,55,2,41,2024-03-21,0.44,1,168,29,
13353715,Appart T3 90m2,45911518,Claire,,8e Arrondissement,45.73529,4.85614,Entire home/apt,,365,0,,,1,0,0,
13356321,Studio 2eme etage pres place bellecour,75066816,Christian,,7e Arrondissement,45.75235,4.83958,Entire home/apt,,365,0,,,1,358,0,
13357974,Apartment near Part-Dieu train station,75765637,Laure Et Ghislain,,7e Arrondissement,45.7505,4.85269,Entire home/apt,,365,6,2016-08-21,0.06,1,0,0,
13364127,Appartement T4 à Grange Blanche avec garage,75064111,Hatem,,8e Arrondissement,45.74125,4.87911,Entire home/apt,,365,1,2018-03-11,0.01,1,0,0,
13368057,Appartement au coeur du quartier Saint Just,4489178,Helene,,5e Arrondissement,45.75774,4.80832,Private room,,1,1,2016-06-10,0.01,1,0,0,
13369631,"Appartement 34 m² Lyon 7, proche des quais",75911229,Elise,,7e Arrondissement,45.74995,4.83581,Entire home/apt,,365,5,2016-06-21,0.05,1,0,0,
13370553,T2 centre ville Lyon 3eme,37687012,Ness,,3e Arrondissement,45.75305,4.85375,Entire home/apt,,365,0,,,1,0,0,
13372436,Bel appartement proche de la place Bellecour,75943624,Chieu-An,,7e Arrondissement,45.75536,4.84099,Entire home/apt,,2,89,2019-04-05,0.94,1,0,0,6938712497864
13373501,"Appartement tout confort pour 2, 4, 6 personnes",75953838,Geoffrey,,8e Arrondissement,45.74006,4.86697,Entire home/apt,,365,0,,,1,0,0,
13373943,Chambre de charme - proche Part Dieu,75952166,Aleth,,3e Arrondissement,45.75883,4.87238,Private room,,1,4,2017-12-10,0.04,1,0,0,
13383292,Charme et superbe vue dans l'hyper centre,19519206,Leticia,,1er Arrondissement,45.77251,4.83501,Entire home/apt,,365,0,,,1,0,0,
13385354,Chambre spacieuse 25m2 en plein centre ville.,36916218,Cloé,,2e Arrondissement,45.74989,4.8247,Shared room,,1,0,,,1,0,0,
13387350,Independant room close to the Parc de la Tête d'Or,33538228,Isabelle,,6e Arrondissement,45.7759,4.84486,Private room,,1,10,2017-05-27,0.11,1,0,0,
13387695,Appartement à Lyon,76120395,Johanna,,9e Arrondissement,45.78622,4.80418,Entire home/apt,,365,0,,,1,0,0,
13388313,Joli et Grand Studio 50m² Lyon centre,39322861,Thomas,,7e Arrondissement,45.74661,4.83451,Entire home/apt,,365,23,2018-07-16,0.24,1,0,0,
13389057,T3 tout confort proche métro B Jean Jaurès,76134732,Asma,,7e Arrondissement,45.73506,4.83345,Entire home/apt,,365,26,2016-08-29,0.27,1,0,0,
13389448,Spacious Bedroom + private balcony + breakfast,67848697,Julie,,7e Arrondissement,45.74738,4.84232,Private room,,1,202,2019-08-11,2.13,1,0,0,
13390488,Chambre confortable et au calme à Lyon,10545122,Victor,,8e Arrondissement,45.74434,4.86541,Private room,,1,0,,,1,0,0,
13391601,"Bellecour, Ainay cosy apartment newly decorated",76158391,Emilie Et Benjamin,,2e Arrondissement,45.75484,4.82621,Entire home/apt,78,2,405,2024-03-10,4.28,2,192,57,6938212388531
13392053,Appartement T3 82m² Garibaldi,16874455,Coline,,7e Arrondissement,45.74934717598191,4.851989079082983,Entire home/apt,100,365,0,,,2,358,0,
13392279,Studio Cosy au Cœur de la Part Dieu,451047676,Aline,,3e Arrondissement,45.76345,4.85148,Entire home/apt,75,1,159,2024-03-18,1.73,25,0,17,6938612550549
13392842,Deux pièces idéalement placé dans Lyon / Bellecour,76174847,Romain,,2e Arrondissement,45.75937,4.83233,Entire home/apt,,365,0,,,1,0,0,
13393365,Appartement en plein cœur de Lyon,40405031,Charlène,,2e Arrondissement,45.7527,4.82882,Entire home/apt,,365,5,2016-11-20,0.05,1,0,0,
13393594,Chambre Part Dieu accès Gare Métro et Stadium,5416419,Nicolas,,3e Arrondissement,45.75855,4.86353,Private room,,1,33,2019-12-07,0.35,1,0,0,
13394151,Appartement lumineux proche centre ville et métro,20813875,Hugo,,3e Arrondissement,45.75597,4.84367,Entire home/apt,,365,9,2019-01-20,0.10,2,0,0,
13394697,Pavillon de jardin au coeur d'un parc arboré,18189468,Marie-Noëlle,,5e Arrondissement,45.76358,4.78732,Entire home/apt,114,5,5,2022-12-28,0.09,4,295,0,
13399209,Chambre authentique Croix-Rousse avec accès jardin,10491584,Jérôme,,4e Arrondissement,45.77803,4.83383,Private room,60,14,125,2023-11-01,1.33,3,33,7,
13402511,Appartement 71m2,18464203,Alexandre,,3e Arrondissement,45.75958,4.85425,Private room,,1,4,2018-06-01,0.04,1,0,0,
13406178,"Chambre chez l’habitant, à 2 pas de Gare Perrache",37583051,Nicolas,,2e Arrondissement,45.74205,4.82257,Private room,36,1,209,2024-03-16,2.21,1,256,56,
13410345,"Chambre en grand appartement, tout équipé. Tram T4",17888071,Giovanni,,8e Arrondissement,45.7281,4.86328,Private room,,2,10,2018-02-17,0.11,1,0,0,
13411018,Petit appartement plein de charme,64807095,Kévin,,3e Arrondissement,45.75629,4.84038,Entire home/apt,,365,1,2016-06-10,0.01,1,0,0,
13411027,T2 proximité de la Part-Dieu,39409999,Domitille,,3e Arrondissement,45.76103,4.86915,Entire home/apt,,365,0,,,1,0,0,
13414234,Séjour Lyonnais,10897635,Julia,,6e Arrondissement,45.76938,4.85175,Entire home/apt,,365,3,2016-09-10,0.03,1,0,0,
13414997,Appartement coeur croix-rousse,28793204,Salomé,,4e Arrondissement,45.77745,4.83401,Entire home/apt,,365,16,2017-07-30,0.17,1,0,0,
13424487,Euro2016 Lyon - Chambres à louer - 4 personnes,57287560,Anne-Marie,,1er Arrondissement,45.7713,4.82382,Private room,,1,1,2016-07-07,0.01,3,0,0,
13429534,Chambre a louer dans beau duplex,76488408,Aurore Et Baptista,,9e Arrondissement,45.78747,4.79277,Private room,,1,2,2016-06-24,0.02,1,0,0,
13440341,Chambre à 100m de l'arrêt métro D - Gare de Vaise,12977619,Tiziana,,9e Arrondissement,45.78232,4.80597,Private room,,1,8,2019-09-05,0.09,1,0,0,
13445993,Chambre privée dans le quartier de la part-dieu,76754587,Julie,,3e Arrondissement,45.76249,4.86596,Private room,,1,38,2017-05-18,0.40,1,0,0,
13447716,Bel appartement 55m² au cœur de Lyon,28333279,Florine,,7e Arrondissement,45.74773,4.8427,Entire home/apt,,365,2,2016-12-30,0.02,1,0,0,
13448504,T2 climatisé métro Garibaldi (46 m² + terrasse),74562468,Isabelle,,7e Arrondissement,45.74815,4.85505,Entire home/apt,,6,17,2021-05-26,0.18,1,0,0,6938712546265
13448996,"Chambre calme et claire dans T4,haut des pentes",14827956,Catherine,,1er Arrondissement,45.77194,4.8272,Private room,,2,111,2024-02-29,1.17,1,3,19,
13449743,Très agréable Appartement Cosy  Lyon centre,14822831,Sylvie,,1er Arrondissement,45.7711,4.8338,Entire home/apt,98,3,176,2024-03-18,2.14,1,46,32,6938112507631
13454762,Chambre avec terrasse à 2 pas de la gare Part-Dieu,2997129,Guéna,,3e Arrondissement,45.75676,4.86565,Private room,,1,0,,,1,0,0,
13454971,Appartement spacieux et lumineux,76800740,Lise,,6e Arrondissement,45.76848,4.85079,Entire home/apt,,365,3,2017-04-23,0.03,1,0,0,
13458544,Chambre au coeur de Lyon (Perrache-Confluence),7504073,Floriane,,2e Arrondissement,45.74236,4.82414,Private room,,1,5,2016-06-26,0.05,1,0,0,
13462106,Grand Appartement Centre de Lyon proche Métro,14275188,Emile,,7e Arrondissement,45.74861,4.85754,Entire home/apt,480,1,9,2023-09-25,0.10,2,175,3,6938713083527
13468434,Coeur Vieux Lyon,77035044,Didier,,5e Arrondissement,45.76302,4.82592,Entire home/apt,75,7,756,2024-02-25,7.99,1,84,52,6938512436750
13488673,Appart entier - calme - lumineux - 1 chambre,43823,Regis,,1er Arrondissement,45.77016,4.82894,Entire home/apt,70,8,41,2024-01-08,0.43,1,11,7,6938113023315
13489664,Chambre proche de Fourvière et du funiculaire,36028525,Gaëtan,,5e Arrondissement,45.76137,4.81346,Private room,,1,1,2016-06-19,0.01,1,0,0,
13491120,Appartement calme très bien situé,77313333,Elliot,,6e Arrondissement,45.76524,4.8531,Entire home/apt,206,1,340,2024-02-11,3.72,1,270,15,6938613619430
13491300,Chambre Lyon Jean Macé prox transports + petit-déj,9750994,Magali & Philippe,,7e Arrondissement,45.74323,4.84038,Private room,,1,4,2017-12-09,0.04,1,0,0,
13493752,Chambre Lyon centre,77318498,Claire,,6e Arrondissement,45.76701,4.84185,Private room,,1,0,,,1,0,0,
13500698,Bedroom in the center of Lyon,62881349,Vera,,5e Arrondissement,45.76602,4.82877,Private room,,1,0,,,1,0,0,
13501790,Grand studio entre gare et aeroport,77449288,Panelle,,3e Arrondissement,45.75496,4.87539,Entire home/apt,,365,1,2016-07-07,0.01,1,0,0,
13509916,Chambre moderne à 2pas du métro sans soucis,71471709,Julie,,8e Arrondissement,45.74655,4.86405,Private room,,7,0,,,1,0,0,
13522450,Studio lumineux très bien placé,34027858,Frantz,,7e Arrondissement,45.7542,4.84516,Entire home/apt,,365,0,,,1,0,0,
13537697,"Flat 73 m2 - calm, close center & subway",18698987,Thierry,,3e Arrondissement,45.74744,4.87131,Entire home/apt,,365,4,2016-10-15,0.04,1,0,0,
13539358,Bedroom in a nice apt in croix rousse + terrasse,19694467,Laetitia,,1er Arrondissement,45.77194,4.82692,Private room,,1,0,,,1,0,0,
13543666,"STUDIO FRANKLIN, in the Heart of Lyon !",77897675,Marie-Laure,,2e Arrondissement,45.75301,4.82924,Entire home/apt,86,2,404,2024-02-29,4.28,1,73,59,Exempt - hotel-type listing
13544585,2 pieces au coeur de la guillotiere,10296185,Carole,,7e Arrondissement,45.75017,4.84426,Entire home/apt,85,32,12,2023-12-31,0.13,2,144,3,"Available with a mobility lease only (""bail mobilité"")"
13545456,"Chambre lumineuse, Centrale Metro D",22585997,Fanny,,3e Arrondissement,45.75345,4.8508,Private room,,1,2,2016-07-07,0.02,1,0,0,
13545512,Appart lumineux Design proche Part Dieu,77949945,Maud,,6e Arrondissement,45.76489,4.86667,Entire home/apt,,365,3,2016-07-07,0.03,1,0,0,
13553669,"Coeur du Vieux Lyon, Chambre Spacieuse et sa Cour",78032667,Andrea,,5e Arrondissement,45.76124,4.82478,Private room,,2,2,2016-07-11,0.02,1,0,0,
13555424,Chambre 20 m2 avec bureau style artdéco dans 200m2,19174650,Nathalie,,3e Arrondissement,45.750244,4.858308,Private room,56,2,13,2023-09-28,0.14,2,83,2,
